,Подадена руда  от МГТЛ  за денонощието ,Състояние  на склад №2,Натрошена  руда от  Цех ССТ ,Класа_15,Класа_12,Превозена руда  до междинни бункери,Състояние на междинни бункери,Преработена  руда  в цех МФЦ ,Влага на преработената руда,Суха преработена руда,Грано,Дайки,Шисти,"Смилане   класа + 0,20мм","Смилане   класа -0,08мм",Плътност на пулпа,Съдържание  на мед в рудите по Куриер ,Съдържание  на мед в отпадъка по Куриер ,Съдържание  на мед в медния к-т Куриер,Технологично  извличане по Куриер,Товарно  извличане ,Добит  меден  концентрат,Влага на медния концентрат,Съдържание  на мед в медния к-т,Метал мед  в медния концентрат ,Литрово  тегло  в сгъстителя
532,9111.0,4.0,5591.0,1.8,6.8,6576.0,5.8,14973.0,0.077,13820.0,0.725,0.23,0.045,0.205,0.518,0.39,0.00295,0.00028,0.22,0.9062381397587685,0.913218214227694,204.0,0.087,0.2154,40.11868080000001,1.58
533,16334.0,1.0,7330.0,4.3,6.5,7581.0,6.5,14740.0,0.077,13605.0,0.81,0.16,0.03,0.207,0.505,0.39,0.00292,0.00028,0.2182,0.9052712570152677,0.9110100104961604,190.0,0.09,0.2224,38.45296,1.55
534,19955.0,0.0,18382.0,2.6,8.5,18089.0,5.4,15021.0,0.075,13894.0,0.715,0.26,0.025,0.201,0.525,0.39,0.00299,0.00026,0.2232,0.9141082997570024,0.924308101416678,219.0,0.092,0.2184,43.429276800000004,1.68
535,4700.0,0.0,16900.0,1.7,6.5,17057.0,4.7,15045.0,0.077,13887.0,0.764,0.206,0.03,0.205,0.518,0.4,0.00312,0.00028,0.2241,0.9113951458245981,0.9161471134728558,213.0,0.094,0.2168,41.8376304,1.6
536,21230.0,7.0,17955.0,2.7,5.8,17751.0,3.7,14976.0,0.07,13928.0,0.811,0.154,0.035,0.21,0.515,0.4,0.00314,0.0003,0.2244,0.9056693866762165,0.9145767705883923,210.0,0.085,0.2293,44.059995,1.55
537,21670.0,3.0,19383.0,2.3,7.1,19260.0,2.4,14979.0,0.072,13901.0,0.783,0.175,0.042,0.205,0.513,0.39,0.00309,0.00028,0.2226,0.9105304345699542,0.9136289544027728,202.0,0.087,0.22,40.57372,1.65
538,6700.0,2.0,15235.0,1.2,7.0,14964.0,2.5,15030.0,0.07,13978.0,0.807,0.127,0.066,0.199,0.523,0.39,0.00312,0.00028,0.225,0.91139058520689,0.902938996720893,175.0,0.093,0.2265,35.9512125,1.68
539,19605.0,10.0,17187.0,1.9,8.5,17346.0,1.8,15514.0,0.069,14444.0,0.656,0.307,0.037,0.21,0.51,0.39,0.00298,0.00028,0.2297,0.907146062524756,0.9246994322973011,242.0,0.09,0.2218,48.844796,1.56
540,20295.0,5.0,19612.0,2.7,8.2,20053.0,1.3,16394.0,0.071,15230.0,0.686,0.293,0.021,0.205,0.518,0.4,0.00296,0.00027,0.2246,0.9098775814105908,0.9154944423935806,215.0,0.086,0.2235,43.919985000000004,1.6
541,4400.0,7.0,6313.0,2.5,6.1,6546.0,5.0,16309.0,0.066,15233.0,0.818,0.15,0.032,0.205,0.506,0.39,0.00298,0.00027,0.2251,0.9104880734646041,0.9168843438168446,221.0,0.091,0.2226,44.7178914,1.6
542,18901.0,8.0,17298.0,2.1,6.1,17313.0,3.5,16440.0,0.066,15355.0,0.741,0.232,0.027,0.212,0.508,0.39,0.00299,0.00027,0.228,0.9107775490161955,0.9115266519030726,207.0,0.092,0.2242,42.139735200000004,1.53
543,21329.0,5.0,19073.0,2.0,8.3,18603.0,2.7,16554.0,0.063,15511.0,0.8,0.176,0.024,0.214,0.498,0.39,0.00294,0.00027,0.2229,0.909264662609418,0.9145758705151276,213.0,0.087,0.2274,44.222250599999995,1.6
544,18800.0,2.0,15886.0,3.0,5.7,16201.0,3.0,16041.0,0.068,14950.0,0.794,0.178,0.028,0.208,0.504,0.39,0.00292,0.00027,0.2215,0.9086418461168845,0.9120246982978676,203.0,0.091,0.2237,41.2786899,1.6
545,18840.0,6.0,18342.0,2.2,5.4,18114.0,2.3,16309.0,0.071,15151.0,0.677,0.246,0.077,0.202,0.521,0.39,0.00297,0.00028,0.2224,0.9068656430442854,0.911964262867624,216.0,0.088,0.2199,43.31854080000001,1.68
546,17760.0,4.0,18813.0,1.6,6.1,19156.0,1.6,16399.0,0.073,15202.0,0.734,0.247,0.019,0.205,0.511,0.39,0.00307,0.00031,0.2188,0.9002983611381822,0.9039531202054972,211.0,0.085,0.2265,43.7292225,1.6
547,19558.0,1.0,15672.0,4.3,7.7,16282.0,1.8,16395.0,0.072,15215.0,0.798,0.158,0.044,0.208,0.505,0.39,0.00293,0.00029,0.2213,0.902206176330106,0.9070641883714481,206.0,0.084,0.2251,42.4754696,1.6
548,6237.0,0.0,10714.0,1.8,7.4,10662.0,4.7,15255.0,0.071,14172.0,0.68,0.29,0.03,0.215,0.515,0.4,0.00307,0.00029,0.2243,0.9067097545523141,0.9219558285252165,248.0,0.095,0.2126,47.715944,1.62
549,18263.0,5.0,18328.0,2.4,7.1,18156.0,3.6,15343.0,0.073,14223.0,0.609,0.361,0.03,0.213,0.504,0.39,0.00311,0.00028,0.2329,0.9110631555928953,0.920177909833264,220.0,0.086,0.2248,45.202784,1.6
550,20800.0,2.0,19711.0,2.2,8.5,19458.0,2.3,15319.0,0.066,14308.0,0.721,0.237,0.042,0.218,0.495,0.4,0.00307,0.00026,0.2305,0.916343065329932,0.9251438398231965,215.0,0.088,0.231,45.29448000000001,1.6
551,5029.0,2.0,11302.0,2.2,7.0,11262.0,4.2,15816.0,0.072,14677.0,0.676,0.297,0.027,0.212,0.509,0.4,0.00314,0.00026,0.2318,0.9182273880398705,0.9258946370413494,226.0,0.095,0.2296,46.960088,1.58
552,21461.0,2.0,11653.0,2.6,7.7,11875.0,4.9,16707.0,0.074,15471.0,0.697,0.274,0.029,0.211,0.516,0.39,0.00312,0.00026,0.2341,0.9176858820846164,0.9308891362342042,249.0,0.086,0.2343,53.323399800000004,1.72
553,18400.0,1.0,19074.0,2.4,6.2,18035.0,4.1,16674.0,0.069,15523.0,0.703,0.259,0.038,0.233,0.481,0.39,0.00309,0.00026,0.2395,0.916852936131623,0.9251223497367552,227.0,0.085,0.2366,49.14300300000001,1.62
554,5571.0,1.0,14625.0,2.4,6.3,14316.0,4.4,16670.0,0.071,15486.0,0.794,0.162,0.044,0.225,0.491,0.39,0.00307,0.00025,0.2322,0.9195568235038859,0.9259076850783114,222.0,0.093,0.2369,47.700762600000004,1.65
555,18325.0,7.0,17351.0,3.5,7.1,16712.0,3.9,16541.0,0.069,15400.0,0.815,0.168,0.017,0.218,0.505,0.39,0.00299,0.00025,0.228,0.9173938742019686,0.9272178366676167,225.0,0.096,0.2377,48.34818,1.75
556,21400.0,3.0,18239.0,3.1,7.8,17936.0,3.3,16402.0,0.073,15205.0,0.834,0.146,0.02,0.214,0.501,0.39,0.0029,0.00026,0.2256,0.9113951943882502,0.9274086000386441,234.0,0.09,0.2336,49.742784,1.65
557,5646.0,2.0,10549.0,2.1,8.3,10014.0,6.1,16351.0,0.071,15190.0,0.828,0.148,0.024,0.223,0.498,0.38,0.00296,0.00028,0.2213,0.9065524215736867,0.9171960687553752,225.0,0.084,0.2252,46.41372,1.65
558,16161.0,7.0,16286.0,1.9,8.5,16223.0,4.6,16366.0,0.071,15204.0,0.714,0.231,0.055,0.2,0.516,0.39,0.00292,0.00028,0.224,0.9052411404666793,0.9138298449388335,211.0,0.087,0.2311,44.5197973,1.62
559,21100.0,5.0,20396.0,2.4,8.4,18977.0,3.5,16284.0,0.072,15112.0,0.567,0.423,0.01,0.17,0.554,0.39,0.00287,0.00028,0.2215,0.9035812489939384,0.9141093033501372,216.0,0.093,0.2266,44.3936592,1.65
560,15562.0,5.0,19625.0,2.6,7.9,18415.0,3.1,16288.0,0.067,15197.0,0.718,0.257,0.025,0.182,0.539,0.39,0.00296,0.00027,0.2278,0.909862198153852,0.9177287347458337,217.0,0.09,0.2285,45.121895,1.7
561,17793.0,8.0,15790.0,1.6,6.7,15269.0,2.7,16328.0,0.063,15299.0,0.69,0.271,0.039,0.201,0.512,0.39,0.00302,0.00027,0.2321,0.9116565489727145,0.9285965454584881,245.0,0.089,0.2369,52.87489550000001,1.65
562,19027.0,5.0,14301.0,2.1,6.9,13384.0,4.3,16383.0,0.064,15334.0,0.678,0.299,0.023,0.208,0.506,0.39,0.00292,0.00027,0.2286,0.9086074049276193,0.9170342162315207,210.0,0.085,0.2349,45.136035,1.56
563,11422.0,5.0,16020.0,2.2,7.4,14264.0,3.6,16427.0,0.066,15343.0,0.71,0.261,0.029,0.208,0.509,0.39,0.003,0.00028,0.225,0.9077963688145247,0.9179739080917199,226.0,0.089,0.2301,47.3743686,1.6
564,18400.0,8.0,17292.0,1.5,7.8,15510.0,3.9,16429.0,0.07,15279.0,0.767,0.203,0.03,0.205,0.512,0.39,0.00295,0.00029,0.2224,0.9028722216583782,0.9121148215634933,217.0,0.085,0.2283,45.3301065,1.62
565,16820.0,3.0,12967.0,2.0,8.1,12505.0,4.0,16249.0,0.068,15144.0,0.701,0.277,0.022,0.204,0.519,0.39,0.00291,0.00029,0.2247,0.9015071364682741,0.9120601934129854,212.0,0.09,0.2328,44.911776,1.56
566,5959.0,2.0,14169.0,1.5,8.0,12980.0,5.0,16251.0,0.067,15162.0,0.78,0.198,0.022,0.2,0.526,0.39,0.00289,0.00028,0.225,0.9042394626269246,0.9159653381778806,215.0,0.087,0.2324,45.618958000000006,1.65
567,17700.0,9.0,14885.0,2.5,7.8,15659.0,5.0,16194.0,0.067,15109.0,0.668,0.319,0.013,0.203,0.507,0.39,0.00278,0.00025,0.2196,0.9111091796724462,0.9204908664595384,206.0,0.084,0.2286,43.1359056,1.6
568,20364.0,4.0,17067.0,2.9,7.1,16495.0,4.6,16184.0,0.067,15100.0,0.664,0.322,0.014,0.198,0.528,0.39,0.00288,0.00026,0.2247,0.9107760797243512,0.9179100832895455,207.0,0.083,0.2281,43.297713900000005,1.55
569,9339.0,2.0,18642.0,2.5,7.3,18098.0,3.5,15805.0,0.067,14746.0,0.792,0.187,0.021,0.217,0.513,0.39,0.00313,0.00026,0.2285,0.917977433092681,0.9276736491940623,225.0,0.084,0.235,48.433499999999995,1.6
570,18600.0,10.0,15800.0,3.9,7.2,16246.0,3.8,16347.0,0.07,15203.0,0.83,0.149,0.021,0.235,0.493,0.39,0.00308,0.00025,0.2288,0.9198362346469982,0.9293060618786634,226.0,0.087,0.2386,49.2322468,1.6
571,20766.0,6.0,18309.0,2.1,6.0,17581.0,3.0,16331.0,0.071,15171.0,0.739,0.199,0.062,0.225,0.495,0.4,0.00315,0.00026,0.2279,0.9185081986874292,0.931738879634194,249.0,0.085,0.2325,52.97163750000001,1.75
572,9861.0,4.0,12099.0,2.4,9.5,11823.0,4.2,16084.0,0.066,15022.0,0.747,0.232,0.021,0.226,0.487,0.39,0.00322,0.00028,0.2237,0.9141877454433647,0.9191372603611656,223.0,0.086,0.2311,47.1032642,1.6
573,18000.0,10.0,18734.0,4.1,7.0,18056.0,3.7,16255.0,0.067,15166.0,0.755,0.223,0.022,0.218,0.494,0.39,0.00308,0.00026,0.2247,0.9166450640786766,0.9236116367274307,224.0,0.083,0.2287,46.9768096,1.6
574,20694.0,7.0,17754.0,2.2,9.3,17820.0,3.3,16149.0,0.067,15067.0,0.641,0.323,0.036,0.227,0.496,0.39,0.00294,0.00027,0.2191,0.9092837884594042,0.916585477987008,212.0,0.081,0.2262,44.0700936,1.68
575,9290.0,5.0,11973.0,1.9,7.7,11747.0,4.3,15353.0,0.075,14202.0,0.762,0.185,0.053,0.227,0.496,0.39,0.00305,0.00027,0.2161,0.9126156515107899,0.9177188001695699,202.0,0.079,0.2266,42.1571172,1.7
576,18555.0,11.0,17675.0,3.6,5.4,17581.0,3.0,15639.0,0.07,14544.0,0.635,0.34,0.025,0.21,0.519,0.39,0.0031,0.00024,0.2205,0.9235859087354241,0.9214014119579158,197.0,0.086,0.2242,40.3690036,1.6
577,20255.0,7.0,18556.0,3.4,8.1,18348.0,2.3,15903.0,0.064,14885.0,0.672,0.295,0.033,0.208,0.509,0.39,0.00302,0.00024,0.2202,0.9215341982708474,0.9294789057568515,225.0,0.083,0.2248,46.38186,1.75
578,9600.0,4.0,9977.0,2.9,8.2,9464.0,4.1,15703.0,0.07,14604.0,0.645,0.267,0.088,0.203,0.485,0.39,0.00305,0.00024,0.2173,0.9223301557475231,0.9253150903290009,211.0,0.087,0.2222,42.805274600000004,1.6
579,18644.0,10.0,18070.0,3.0,7.0,17709.0,3.7,16002.0,0.071,14866.0,0.646,0.314,0.04,0.208,0.509,0.39,0.00302,0.00024,0.2206,0.9215323750779878,0.9256190654155652,216.0,0.091,0.2229,43.7650776,1.54
580,17656.0,8.0,18575.0,2.2,7.2,17706.0,2.6,16263.0,0.065,15206.0,0.627,0.332,0.041,0.216,0.475,0.39,0.00309,0.00024,0.2199,0.9233378327848244,0.9259226705112131,225.0,0.089,0.2193,44.9510175,1.65
581,12800.0,10.0,19411.0,3.2,7.7,18593.0,1.7,16288.0,0.066,15213.0,0.771,0.194,0.035,0.208,0.506,0.38,0.00314,0.00024,0.2218,0.924567312502084,0.9294876086666394,231.0,0.091,0.2258,47.4132582,1.6
582,18705.0,13.0,15982.0,3.2,7.9,14926.0,2.1,16227.0,0.067,15140.0,0.682,0.302,0.016,0.199,0.512,0.39,0.00303,0.00025,0.2249,0.9185127727106118,0.9242412159417582,219.0,0.09,0.2284,45.517836,1.54
583,20395.0,9.0,20373.0,2.4,8.1,19234.0,0.9,16273.0,0.064,15232.0,0.709,0.259,0.032,0.201,0.521,0.39,0.00296,0.00028,0.226,0.9065285381074855,0.917044350594041,221.0,0.089,0.2308,46.46719480000001,1.6
584,12000.0,8.0,13641.0,3.2,7.1,12996.0,2.0,16351.0,0.066,15272.0,0.768,0.166,0.066,0.195,0.525,0.39,0.0028,0.0003,0.2231,0.8940593741985124,0.9082374889191807,214.0,0.092,0.2301,44.7111912,1.6
585,18405.0,13.0,17553.0,3.5,8.2,17319.0,1.4,16339.0,0.062,15326.0,0.802,0.168,0.03,0.194,0.53,0.39,0.00282,0.00026,0.2154,0.9088985104207257,0.9190642658392033,220.0,0.092,0.2233,44.606408,1.68
586,19055.0,9.0,19450.0,2.1,9.2,18968.0,0.5,16323.0,0.067,15229.0,0.764,0.219,0.017,0.173,0.556,0.39,0.00268,0.00027,0.2137,0.9003913338708698,0.9064171574909698,190.0,0.089,0.2272,39.326048,1.62
587,8900.0,10.0,10329.0,3.5,7.0,10474.0,2.5,16273.0,0.068,15166.0,0.648,0.32,0.032,0.205,0.52,0.39,0.00288,0.00032,0.2181,0.8901949980102243,0.8870433680029602,188.0,0.087,0.2192,37.6243648,1.6
588,18410.0,12.0,18926.0,2.7,7.6,17275.0,1.4,16251.0,0.072,15081.0,0.714,0.255,0.031,0.211,0.508,0.39,0.0029,0.00031,0.2176,0.8943776075513259,0.9000872219523468,201.0,0.089,0.2269,41.547885900000004,1.68
589,20515.0,9.0,18755.0,3.1,7.9,17692.0,0.9,16029.0,0.062,15035.0,0.709,0.252,0.039,0.211,0.507,0.39,0.00298,0.00029,0.2176,0.9038891954987139,0.9027562450455002,193.0,0.094,0.2285,39.955053,1.58
590,9098.0,7.0,4213.0,2.9,7.8,4570.0,4.5,14648.0,0.068,13652.0,0.689,0.288,0.023,0.21,0.511,0.39,0.00318,0.0003,0.2148,0.906927035228922,0.9075558973491927,199.0,0.101,0.2215,39.626571500000004,1.62
591,18427.0,3.0,9195.0,2.9,7.9,8694.0,3.0,14216.0,0.065,13292.0,0.617,0.334,0.049,0.202,0.514,0.39,0.00293,0.00028,0.2152,0.905615169768702,0.9232475317166408,221.0,0.091,0.2192,44.034868800000005,1.75
592,20055.0,1.0,20034.0,1.7,6.1,19381.0,2.8,14775.0,0.074,13682.0,0.649,0.29,0.061,0.214,0.507,0.39,0.00307,0.00029,0.2171,0.9067486850718299,0.9067250006450482,191.0,0.09,0.2188,38.029628,1.58
593,5143.0,1.0,11868.0,2.1,6.8,11123.0,4.1,14802.0,0.067,13810.0,0.674,0.293,0.033,0.212,0.521,0.39,0.00296,0.00026,0.2147,0.9132681226273839,0.9183576032394354,201.0,0.094,0.2186,39.808371599999994,1.56
594,19705.0,8.0,18965.0,2.8,7.1,18524.0,2.3,14593.0,0.065,13644.0,0.742,0.234,0.024,0.217,0.5,0.39,0.00308,0.00024,0.2213,0.923079001881137,0.9246997825971119,199.0,0.093,0.2196,39.6362628,1.6
595,20337.0,4.0,18898.0,2.7,6.5,18683.0,1.8,15075.0,0.068,14050.0,0.711,0.237,0.022,0.228,0.492,0.39,0.00315,0.00025,0.2212,0.9216765985265645,0.9277596953070008,215.0,0.09,0.2271,44.432115,1.58
596,8549.0,3.0,12145.0,2.4,6.8,11296.0,2.8,14763.0,0.068,13759.0,0.687,0.272,0.041,0.217,0.5,0.39,0.00319,0.00026,0.2157,0.9196037678085646,0.923690216662861,213.0,0.088,0.2195,42.639192,1.54
597,18611.0,8.0,17435.0,2.4,8.1,17399.0,1.7,14925.0,0.067,13925.0,0.686,0.282,0.032,0.223,0.495,0.39,0.00315,0.00026,0.2171,0.9185603897834115,0.9210393833033039,206.0,0.086,0.221,41.610764,1.6
598,17000.0,9.0,19433.0,2.2,7.1,18904.0,1.0,14506.0,0.068,13520.0,0.678,0.227,0.095,0.225,0.506,0.39,0.00304,0.00028,0.2143,0.9090825254895017,0.9120681293975547,191.0,0.083,0.221,38.70748700000001,1.6
599,7379.0,6.0,5604.0,2.9,7.4,6473.0,3.8,14467.0,0.067,13498.0,0.733,0.234,0.033,0.214,0.513,0.4,0.00307,0.00028,0.2097,0.9100098705996429,0.912522677659894,195.0,0.086,0.218,38.85414,1.65
600,18306.0,8.0,19251.0,3.2,7.8,18215.0,1.4,14291.0,0.068,13319.0,0.601,0.358,0.041,0.227,0.496,0.39,0.00312,0.00029,0.2048,0.908337502147096,0.9077733662835714,195.0,0.081,0.209,37.453845,1.6
601,19330.0,7.0,18068.0,3.5,8.3,17776.0,0.5,14808.0,0.065,13845.0,0.689,0.266,0.045,0.222,0.5,0.39,0.00287,0.00026,0.2056,0.9105591508126746,0.9129533613073638,190.0,0.083,0.2137,37.23295100000001,1.6
602,20229.0,1.0,10813.0,2.3,7.9,11001.0,2.0,15628.0,0.066,14597.0,0.736,0.234,0.03,0.228,0.495,0.39,0.00294,0.00027,0.2056,0.9093574604146436,0.9141345189402414,214.0,0.081,0.2102,41.3391932,1.68
603,18584.0,3.0,17675.0,1.8,8.3,16541.0,1.4,15927.0,0.065,14892.0,0.7,0.235,0.065,0.221,0.497,0.4,0.00297,0.00028,0.2054,0.9069602683097223,0.9070956864445834,199.0,0.081,0.2196,40.1606676,1.58
604,15345.0,5.0,18370.0,4.1,6.7,17773.0,1.0,16108.0,0.063,15093.0,0.761,0.201,0.038,0.224,0.501,0.39,0.00289,0.00026,0.2087,0.9111697440668165,0.9112871882402566,203.0,0.088,0.2148,39.767212799999996,1.6
605,14345.0,0.0,11454.0,2.7,3.9,10784.0,1.9,16165.0,0.07,15033.0,0.752,0.213,0.035,0.222,0.509,0.39,0.00309,0.00028,0.2087,0.9106068186314107,0.9111602058627397,218.0,0.083,0.2128,42.5399968,1.68
606,18447.0,3.0,20962.0,1.1,7.9,19699.0,0.5,16217.0,0.063,15195.0,0.649,0.268,0.083,0.23,0.494,0.4,0.00322,0.00029,0.2081,0.9112077115353521,0.9104754649274527,225.0,0.084,0.2142,44.14662,1.6
607,16235.0,5.0,17931.0,2.4,7.3,17121.0,0.7,16156.0,0.062,15154.0,0.577,0.354,0.069,0.22,0.508,0.4,0.00319,0.00029,0.216,0.9103130887007389,0.9112972212857485,226.0,0.091,0.2165,44.476461,1.6
608,6947.0,2.0,6722.0,2.2,7.6,6869.0,3.2,15868.0,0.062,14884.0,0.739,0.239,0.022,0.211,0.507,0.39,0.00316,0.00028,0.2213,0.9125470058841118,0.9166957890072863,219.0,0.089,0.2265,45.1887885,1.65
609,18413.0,3.0,16088.0,1.2,7.6,16188.0,2.1,15834.0,0.067,14773.0,0.777,0.2,0.023,0.198,0.514,0.4,0.00299,0.00026,0.2217,0.9141155126916313,0.919988310825139,213.0,0.086,0.2236,43.5308952,1.6
610,22175.0,1.0,19696.0,1.5,7.7,19171.0,1.5,15803.0,0.065,14776.0,0.776,0.211,0.013,0.202,0.514,0.39,0.00287,0.00026,0.2179,0.9104940742215993,0.9205187742693982,212.0,0.087,0.2266,43.8597896,1.56
611,6668.0,0.0,9311.0,1.8,6.7,8706.0,3.5,15687.0,0.063,14699.0,0.719,0.248,0.033,0.208,0.52,0.39,0.00274,0.00027,0.207,0.9026372068931549,0.9049363098333961,192.0,0.082,0.2115,37.278144,1.6
612,19621.0,5.0,20378.0,3.1,6.8,19518.0,1.7,15674.0,0.061,14718.0,0.767,0.21,0.023,0.2,0.516,0.39,0.00271,0.00026,0.2089,0.9051856479070927,0.9093189630714046,195.0,0.088,0.2129,37.862136,1.6
613,22266.0,2.0,20278.0,2.1,9.8,20085.0,1.1,15693.0,0.06,14751.0,0.576,0.352,0.072,0.195,0.539,0.39,0.00259,0.00025,0.1984,0.9046147910644505,0.9078271629331999,194.0,0.085,0.2019,35.839269,1.56
614,6414.0,1.0,7784.0,2.4,7.0,8124.0,2.9,14540.0,0.07,13522.0,0.667,0.298,0.035,0.206,0.524,0.39,0.0025,0.00027,0.1915,0.8932594258223082,0.8964686035604148,172.0,0.087,0.1987,31.2030532,1.6
615,20717.0,1.0,13277.0,4.9,7.3,12962.0,3.5,14395.0,0.069,13402.0,0.67,0.299,0.031,0.207,0.522,0.39,0.00254,0.00026,0.1926,0.898851197723192,0.8908837511817208,169.0,0.089,0.1824,28.0821216,1.55
616,4475.0,0.0,6648.0,2.7,8.4,6488.0,4.8,14514.0,0.07,13498.0,0.693,0.229,0.078,0.198,0.524,0.39,0.00274,0.00025,0.2114,0.909835088004342,0.9064915729700094,170.0,0.084,0.2074,32.296328,1.7
617,17826.0,0.0,13822.0,3.5,8.3,13197.0,4.2,14128.0,0.069,13153.0,0.763,0.199,0.038,0.184,0.547,0.39,0.00277,0.00025,0.2174,0.91079466438794,0.9122140557602815,172.0,0.086,0.2145,33.721116,1.7
618,15689.0,1.0,17989.0,2.5,7.9,17922.0,3.4,14907.0,0.071,13849.0,0.816,0.154,0.03,0.21,0.512,0.4,0.00272,0.00023,0.2191,0.9164031697569601,0.9195301877715978,176.0,0.09,0.2244,35.939904,1.68
619,6270.0,0.0,10068.0,1.0,7.1,10257.0,4.4,15103.0,0.073,14000.0,0.763,0.172,0.065,0.222,0.495,0.4,0.00272,0.00023,0.2206,0.916396621724426,0.9266117601272573,197.0,0.091,0.2239,40.0944447,1.75
620,19600.0,3.0,17372.0,2.7,7.4,17032.0,3.7,14984.0,0.071,13920.0,0.623,0.329,0.048,0.21,0.509,0.4,0.00273,0.00023,0.2073,0.9167680728022641,0.9162702545691066,178.0,0.086,0.2126,34.5883192,1.64
621,17305.0,3.0,17879.0,3.0,8.3,17792.0,2.5,15757.0,0.073,14607.0,0.741,0.207,0.052,0.213,0.513,0.4,0.00273,0.00022,0.2183,0.9203414279533134,0.9255650549261787,203.0,0.08,0.211,39.40636,1.7
622,14557.0,0.0,15487.0,3.3,10.1,15067.0,2.9,15768.0,0.065,14743.0,0.734,0.18,0.086,0.218,0.477,0.39,0.00274,0.00022,0.2179,0.920637539333167,0.9239127367441788,195.0,0.084,0.2176,38.867712,1.7
623,19863.0,2.0,17482.0,2.4,6.6,16809.0,2.1,15780.0,0.069,14691.0,0.513,0.427,0.06,0.218,0.498,0.39,0.00277,0.00023,0.2175,0.9179382022966649,0.9215479723385706,196.0,0.083,0.2179,39.1636028,1.64
624,16150.0,2.0,15668.0,1.8,9.4,15268.0,2.4,15862.0,0.061,14894.0,0.78,0.197,0.023,0.215,0.506,0.39,0.00274,0.00022,0.221,0.9206244879633785,0.924858982666782,195.0,0.087,0.2236,39.808626,1.7
625,12054.0,0.0,15493.0,2.2,8.4,14909.0,2.4,15824.0,0.066,14780.0,0.786,0.15,0.064,0.218,0.49,0.39,0.00275,0.00023,0.2166,0.9173377253610188,0.9240136822899607,200.0,0.092,0.2246,40.78736,1.65
626,19761.0,3.0,19021.0,4.5,9.5,18830.0,1.5,15892.0,0.069,14795.0,0.571,0.387,0.042,0.219,0.503,0.4,0.00286,0.00025,0.2151,0.9136493015943796,0.911979248515428,191.0,0.089,0.2174,37.8278174,1.65
627,8911.0,1.0,7879.0,2.5,7.7,7806.0,3.5,14839.0,0.064,13889.0,0.714,0.234,0.052,0.208,0.514,0.39,0.00284,0.00028,0.2192,0.9025613575478084,0.9078946569190021,188.0,0.085,0.2198,37.809996,1.7
628,18064.0,5.0,18326.0,2.3,7.3,17836.0,2.0,14989.0,0.066,14000.0,0.755,0.204,0.041,0.204,0.525,0.39,0.00284,0.00028,0.223,0.9025416869030274,0.9030254751500384,178.0,0.082,0.2205,36.030582,1.65
629,22295.0,1.0,17239.0,3.4,8.9,17534.0,1.2,15191.0,0.063,14234.0,0.566,0.404,0.03,0.185,0.55,0.39,0.00279,0.00027,0.2153,0.9043599317724609,0.9038469162060424,176.0,0.08,0.2203,35.670976,1.65
630,5091.0,0.0,8826.0,4.2,7.7,8820.0,3.2,14263.0,0.063,13364.0,0.623,0.322,0.055,0.194,0.546,0.4,0.00278,0.00026,0.2139,0.9075780005091602,0.9132767176550031,184.0,0.084,0.2141,36.085270400000006,1.65
631,20209.0,2.0,18629.0,2.9,8.7,17837.0,1.5,14763.0,0.062,13848.0,0.669,0.271,0.06,0.199,0.54,0.4,0.0028,0.00027,0.2138,0.9047139578914972,0.9082703694733408,186.0,0.088,0.2153,36.5217696,1.68
632,22736.0,0.0,18929.0,3.5,8.7,18991.0,0.6,15282.0,0.063,14319.0,0.626,0.237,0.137,0.2,0.536,0.4,0.00283,0.00027,0.2139,0.9057369260183512,0.9067038442014763,190.0,0.087,0.2137,37.070539,1.65
633,2822.0,0.0,8336.0,2.2,7.7,8409.0,3.0,15239.0,0.062,14294.0,0.447,0.235,0.318,0.223,0.513,0.4,0.00285,0.00028,0.2163,0.9029232186103625,0.8956861207937551,174.0,0.086,0.2134,33.9382824,1.68
634,22542.0,2.0,19618.0,1.7,7.9,18272.0,1.1,15546.0,0.061,14598.0,0.62,0.301,0.079,0.2,0.534,0.4,0.00279,0.00029,0.2136,0.8972755588690902,0.9032452440921482,203.0,0.086,0.21,38.96382,1.7
635,19725.0,2.0,17965.0,1.4,7.3,17684.0,0.5,15990.0,0.063,14983.0,0.532,0.276,0.192,0.194,0.538,0.4,0.00282,0.00029,0.2181,0.8983576355343863,0.9034400699762817,203.0,0.086,0.2161,40.0956262,1.7
636,4020.0,0.0,6697.0,2.3,7.0,6917.0,3.8,16040.0,0.063,15029.0,0.462,0.379,0.159,0.209,0.527,0.4,0.00281,0.00029,0.2185,0.8979889919616107,0.9029798474049966,205.0,0.086,0.2135,40.003495,1.65
637,19655.0,2.0,19822.0,2.0,8.1,18620.0,1.6,16064.0,0.062,15068.0,0.613,0.357,0.03,0.163,0.55,0.4,0.00286,0.00029,0.2222,0.8997757233528494,0.901536344032349,200.0,0.088,0.2164,39.471360000000004,1.65
638,23700.0,1.0,20678.0,1.7,8.3,19713.0,0.6,16294.0,0.063,15267.0,0.502,0.395,0.103,0.219,0.517,0.4,0.00289,0.00028,0.2237,0.9042460101988002,0.9083135589678721,208.0,0.086,0.2197,41.7676064,1.68
